25407	Quadrilles	50000180	Quadrilles
25411	Polkas	50000181	Polkas
25413	Écossaises	50000182	Écossaises
25414	Anglaises	50000183	Anglaises
25419	Galops	50000184	Galops
25423	Pavans	50000186	Pavans
25428	Seguidillas	50000189	Seguidillas
25433	Branles	50000191	Branles
25438	Musettes	50000192	Musettes
25440	Hopser	50000193	Hopser
25444	Rigaudons	50000196	Rigaudons
25446	Deutsche Tänze	50000197	Deutsche Tänze
25448	Elevations	50000198	Elevations
25452	Pastoral plays	50000200	Pastoral plays
25455	Contrafacta	50000203	Contrafacta
25458	Farse	50000205	Farse
25459	Insertions	50000206	Insertions
25460	Partsongs	50000207	Partsongs
25462	Potpourris	50000209	Potpourris
25467	Sketches	50000211	Sketches
25471	Romances (voc.)	50000215	Romances (voc.)
25472	Pastorales (voc.)	50000216	Pastorales (voc.)
25473	Ballettos (voc.)	50000217	Ballettos (voc.)
25478	Canticles	50000220	Canticles
25480	Mazurkas	50000222	Mazurkas
25484	Compilations	50000224	Compilations
25486	Singspiele	50000226	Singspiele
25487	Canons (voc.)	50000227	Canons (voc.)
25488	Tragédies lyriques	50000228	Tragédies lyriques
25489	Invitatories	50000229	Invitatories
25493	Film music	50000233	Film music
25498	Versi (voc.)	50000238	Versi (voc.)
25500	Quartets (voc.)	50000239	Quartets (voc.)
25501	Schottische	50000240	Schottische
25505	Langaus	50000241	Langaus
25525	Springtänze	50000258	Springtänze
25529	Chaconnes	50000260	Chaconnes
25533	Correnti	50000261	Correnti
25545	Foxtrots	50000268	Foxtrots
25551	March songs	50000271	March songs
25554	Ballads (voc.)	50000273	Ballads (voc.)
25555	Burlesques	50000274	Burlesques
25559	Barcarolles (voc.)	50000277	Barcarolles (voc.)
25569	Children's songs	50000280	Children's songs
25576	Album leaves	50000283	Album leaves
25583	Airs (voc.)	50000288	Airs (voc.)
25590	Impromptus	50000290	Impromptus
25592	Humoresken	50000292	Humoresken
25595	Airs (dances)	50000295	Airs (dances)
3000057	Psalms	50000087	Psalms
3000084	Dancing songs	50000115	Dancing songs
3000091	Bergamascas	50000123	Bergamascas
3000099	Opéra-ballets	50000137	Opéra-ballets
3000118	Cotillions	50000170	Cotillions
3000134	Keyboard pieces	50000210	Keyboard pieces
3000136	Choruses	50000212	Choruses
3000147	Jeux	50000231	Jeux
3000150	Verbunkos	50000236	Verbunkos
3000157	Masses (cantus firmus-, paraphrase-, parody masses)	50000250	Masses (cantus firmus-, paraphrase-, parody masses)
3000162	Rondos (voc.)	50000251	Rondos (voc.)
3000166	Rounds (voc.)	50000252	Rounds (voc.)
3000181	Battle music (voc.)	50000282	Battle music (voc.)
3000200	Passacaglias (dances)	50000301	Passacaglias (dances)
3000206	Mélodies	50000305	Mélodies
3006204	Applausi musici	50000323	Applausi musici
3006395	Tiranas	50000306	Tiranas
3006396	Masonic music	50000307	Masonic music
3901022	Triosonatas	50000112	Triosonatas
25507	Arrangements	50000243	Arrangements
25426	Boleros	50000188	Boleros
3016747	Christmas carols	50000152	Christmas carols
3000201	Continuo tutors	50000302	Continuo tutors
3901646	Instrumental music	50000327	Instrumental music
3025686	Inventories	50000337	Inventories
3900079	Keyboard music	50000332	Keyboard music
3011528	Librettos	50000335	Librettos
25308	Short comic stage music	50000127	Short comic stage music
3000174	Sicilianas (voc.)	50000272	Sicilianas (voc.)
25506	Tangos	50000242	Tangos
3000203	Theory of harmony	50000303	Theory of harmony
25333	Tutors (voc.)	50000145	Tutors (voc.)
3000074	Writings	50000103	Writings
25351	Afterpieces	50000156	Afterpieces
25507	Arrangements	50000243	Arrangements
3006398	Bicinia	50000308	Bicinia
25426	Boleros	50000188	Boleros
25426	Boleros	50000188	Boleros
25454	Brass music	50000202	Brass music
3000199	Chaconnes (dances)	50000300	Chaconnes (dances)
3016747	Christmas carols	50000152	Christmas carols
3016747	Christmas carols	50000152	Christmas carols
25330	Dialogues	50000142	Dialogues
3000047	Ensembles (voc.)	50000074	Ensembles (voc.)
3000047	Ensembles (voc.)	50000074	Ensembles (voc.)
25290	Folias	50000120	Folias
25290	Folias	50000120	Folias
3901646	Instrumental music	50000327	Instrumental music
25261	Interludes	50000098	Interludes
25261	Interludes	50000098	Interludes
25349	Intonations (voc.)	50000154	Intonations (voc.)
3900079	Keyboard music	50000332	Keyboard music
25539	Krakowiaks	50000264	Krakowiaks
25514	Lais	50000248	Lais
25477	Lections	50000219	Lections
3011528	Librettos	50000335	Librettos
25344	Masques	50000151	Masques
3011416	Minnesang	50000313	Minnesang
2000081	Orchesterlieder	50000341	Orchesterlieder
25403	Saltarellos	50000178	Saltarellos
25403	Saltarellos	50000178	Saltarellos
25524	Schleifer	50000257	Schleifer
25308	Short comic stage music	50000127	Short comic stage music
25308	Short comic stage music	50000127	Short comic stage music
3006401	Slovankas	50000311	Slovankas
25506	Tangos	50000242	Tangos
25506	Tangos	50000242	Tangos
3004563	Two-steps	50000315	Two-steps
3005779	Versus alleluiatici	50000314	Versus alleluiatici
3006405	Villanelle	50000312	Villanelle
25511	Virelais (forme fixe)	50000246	Virelais (forme fixe)
25497	Wedding music	50000237	Wedding music
25283	Wind music	50000117	Wind music
25283	Wind music	50000117	Wind music
3000074	Writings	50000103	Writings
